plant,time point,dividing parent cell,parent neighbor,mapped daughter,label
ktnP2,1,408,526,198,2
ktnP2,1,310,43,702,1
ktnP2,1,310,45,34,2
ktnP2,1,310,105,70,0
ktnP2,1,310,311,114,0
ktnP2,1,310,410,55,2
ktnP2,1,310,412,88,0
ktnP2,1,310,501,307,1
ktnP2,1,310,509,41,1
ktnP2,1,573,119,87,0
ktnP2,1,573,270,186,2
ktnP2,1,573,451,95,0
ktnP2,1,573,463,248,0
ktnP2,1,235,73,6,0
ktnP2,1,235,118,100,0
ktnP2,1,235,439,235,2
ktnP2,1,235,448,144,0
ktnP2,1,121,63,97,2
ktnP2,1,121,100,192,2
ktnP2,1,121,277,197,0
ktnP2,1,121,402,239,1
ktnP2,1,121,403,59,1
ktnP2,1,121,458,4,1
ktnP2,1,314,45,34,0
ktnP2,1,314,106,76,1
ktnP2,1,314,311,114,0
ktnP2,1,314,315,26,1
ktnP2,1,314,413,212,2
ktnP2,1,314,558,36,2
ktnP2,1,219,117,42,0
ktnP2,1,219,429,138,2
ktnP2,1,114,14,123,2
ktnP2,1,114,181,139,2
ktnP2,1,114,189,170,0
ktnP2,1,114,257,208,1
ktnP2,1,114,261,124,1
ktnP2,1,325,14,123,0
ktnP2,1,325,118,100,1
ktnP2,1,325,281,40,2
ktnP2,1,325,327,154,2
ktnP2,1,325,435,18,0
ktnP2,1,325,437,126,0
ktnP2,1,286,125,120,1
ktnP2,1,286,288,17,0
ktnP2,1,286,291,700,1
ktnP2,1,286,407,209,1
ktnP2,1,286,408,134,2
ktnP2,1,286,461,131,2
ktnP2,1,286,526,198,0
ktnP2,1,509,43,702,2
ktnP2,1,509,45,34,0
ktnP2,1,509,310,102,0
ktnP2,1,509,456,285,1
ktnP2,1,42,183,104,0
ktnP2,1,42,186,252,2
ktnP2,1,42,188,135,1
ktnP2,1,42,190,188,1
ktnP2,1,42,308,306,1
ktnP2,1,42,453,98,2
ktnP2,1,432,21,220,0
ktnP2,1,432,51,46,1
ktnP2,1,432,111,148,1
ktnP2,1,432,212,9,2
ktnP2,1,432,214,167,1
ktnP2,1,432,288,17,0
ktnP2,1,432,461,131,2
ktnP2,1,258,257,208,0
ktnP2,1,258,261,124,2
ktnP2,1,258,429,138,1
ktnP2,1,203,201,692,1
ktnP2,1,203,367,64,0
ktnP2,1,203,438,50,1
ktnP2,1,203,499,146,1
ktnP2,1,439,117,42,1
ktnP2,1,439,118,100,2
ktnP2,1,439,235,150,2
ktnP2,1,439,281,40,1
ktnP2,1,403,99,30,1
ktnP2,1,403,100,192,0
ktnP2,1,403,121,174,2
ktnP2,1,403,180,172,0
ktnP2,1,403,295,12,2
ktnP2,1,403,302,216,0
ktnP2,1,403,402,239,1
ktnP2,1,14,114,177,0
ktnP2,1,14,189,170,0
ktnP2,1,14,261,124,2
ktnP2,1,14,265,14,1
ktnP2,1,14,281,40,1
ktnP2,1,14,325,113,2
ktnP2,1,14,435,18,0
ktnP3,0,652,132,254,1
ktnP3,0,652,169,482,1
ktnP3,0,652,279,169,0
ktnP3,0,652,373,513,2
ktnP3,0,652,651,331,2
ktnP3,0,394,168,410,2
ktnP3,0,394,206,213,0
ktnP3,0,394,313,264,1
ktnP3,0,394,314,577,1
ktnP3,0,394,396,576,2
ktnP3,0,394,460,41,0
ktnP3,0,396,4,390,1
ktnP3,0,396,314,577,0
ktnP3,0,396,363,581,2
ktnP3,0,396,394,384,0
ktnP3,0,396,427,394,1
ktnP3,0,396,460,41,2
ktnP3,0,9,62,396,0
ktnP3,0,9,272,35,2
ktnP3,0,9,278,247,0
ktnP3,0,9,294,332,0
ktnP3,0,9,297,24,2
ktnP3,0,9,399,84,1
ktnP3,0,411,4,390,1
ktnP3,0,411,101,348,1
ktnP3,0,411,216,188,0
ktnP3,0,411,235,420,2
ktnP3,0,411,239,110,2
ktnP3,0,411,284,32,1
ktnP3,0,284,4,390,2
ktnP3,0,284,101,348,0
ktnP3,0,284,187,401,1
ktnP3,0,284,228,353,0
ktnP3,0,284,298,441,2
ktnP3,0,284,411,192,0
ktnP3,0,284,427,394,1
ktnP3,0,284,486,395,1
ktnP3,0,80,60,218,2
ktnP3,0,80,88,15,0
ktnP3,0,80,97,61,0
ktnP3,0,80,99,156,2
ktnP3,0,80,182,2,1
ktnP3,0,80,310,100,0
ktnP3,0,80,453,540,1
ktnP3,0,177,176,406,0
ktnP3,0,177,183,112,2
ktnP3,0,177,342,362,0
ktnP3,0,177,555,248,2
ktnP3,0,54,85,338,0
ktnP3,0,54,280,54,2
ktnP3,0,54,347,70,0
ktnP3,0,74,62,396,0
ktnP3,0,74,297,24,2
ktnP3,0,74,304,23,1
ktnP3,0,74,344,166,0
ktnP3,0,74,598,36,2
ktnP3,0,296,121,330,2
ktnP3,0,296,278,247,1
ktnP3,0,296,294,332,2
ktnP3,0,296,308,232,0
ktnP3,0,296,447,429,1
ktnP3,0,126,46,96,2
ktnP3,0,126,71,177,2
ktnP3,0,126,109,69,1
ktnP3,0,126,127,215,0
ktnP3,0,126,163,292,0
ktnP3,0,185,168,410,2
ktnP3,0,185,206,213,2
ktnP3,0,185,615,183,0
ktnP3,0,205,58,535,2
ktnP3,0,205,59,200,1
ktnP3,0,205,139,146,0
ktnP3,0,205,207,158,2
ktnP3,0,205,314,577,0
ktnP3,0,205,528,580,0
ktnP3,0,313,139,146,1
ktnP3,0,313,168,410,0
ktnP3,0,313,314,577,2
ktnP3,0,313,394,384,0
ktnP3,0,27,71,177,2
ktnP3,0,27,108,555,1
ktnP3,0,27,125,556,2
ktnP3,0,27,136,246,0
ktnP3,0,27,163,292,0
ktnP3,0,27,505,492,1
ktnP3,0,273,183,112,1
ktnP3,0,273,280,54,2
ktnP3,0,273,342,362,2
ktnP3,0,273,345,302,1
ktnP3,0,273,399,84,0
ktnP3,0,273,450,321,0
ktnP3,0,59,58,535,2
ktnP3,0,59,61,170,2
ktnP3,0,59,130,280,0
ktnP3,0,59,205,240,0
ktnP3,0,59,207,158,0
ktnP3,0,59,366,120,1
ktnP3,0,59,449,121,1
ktnP3,0,573,85,338,2
ktnP3,0,573,598,36,0
ktnP3,0,263,207,158,2
ktnP3,0,263,317,499,1
ktnP3,0,263,363,581,2
ktnP3,0,263,528,580,0
ktnP3,0,263,613,346,1
ktnP3,0,308,62,396,1
ktnP3,0,308,121,330,0
ktnP3,0,308,294,332,1
ktnP3,0,308,296,304,2
ktnP3,0,308,344,166,1
ktnP3,0,297,9,320,2
ktnP3,0,297,62,396,0
ktnP3,0,297,74,336,2
ktnP3,0,297,304,23,1
ktnP3,0,297,399,84,1
ktnP3,0,297,450,321,1
ktnP3,0,130,59,200,1
ktnP3,0,130,61,170,1
ktnP3,0,130,106,124,1
ktnP3,0,130,122,242,2
ktnP3,0,130,207,158,2
ktnP3,0,130,613,346,0
ktnP3,0,464,172,476,1
ktnP3,0,464,179,372,2
ktnP3,0,464,189,293,1
ktnP3,0,464,208,225,2
ktnP3,0,464,414,228,1
ktnP3,0,464,435,206,0
ktnP3,0,401,49,250,0
ktnP3,0,401,206,213,0
ktnP3,0,401,215,277,2
ktnP3,0,401,466,416,2
ktnP3,0,401,616,532,0
ktnP3,0,218,5,46,0
ktnP3,0,218,7,55,0
ktnP3,0,218,39,359,0
ktnP3,0,218,200,134,1
ktnP3,0,218,217,207,0
ktnP3,0,218,390,301,2
ktnP3,0,218,527,128,2
ktnP3,0,248,87,155,0
ktnP3,0,248,164,278,0
ktnP3,0,248,249,82,1
ktnP3,0,248,262,402,2
ktnP3,0,248,340,17,1
ktnP3,0,248,446,233,1
ktnP3,0,248,447,429,1
ktnP3,0,248,503,81,2
ktnP3,0,52,11,582,2
ktnP3,0,52,28,508,1
ktnP3,0,52,51,12,2
ktnP3,0,52,190,190,0
ktnP3,0,52,455,60,1
ktnP3,0,52,463,403,0
ktnP3,0,598,74,336,2
ktnP3,0,598,85,338,1
ktnP3,0,598,304,23,1
ktnP3,0,598,344,166,0
ktnP3,0,598,573,552,1
ktnP3,0,163,27,136,2
ktnP3,0,163,71,177,1
ktnP3,0,163,126,432,1
ktnP3,0,163,136,246,0
ktnP3,0,163,141,352,0
ktnP3,0,163,148,382,0
ktnP3,0,163,149,386,0
ktnP3,0,163,219,355,2
ktnP3,0,414,124,371,1
ktnP3,0,414,189,293,0
ktnP3,0,414,201,226,2
ktnP3,0,414,208,225,2
ktnP3,0,414,464,152,0
ktnP3,0,414,502,367,1
ktnP3,0,414,627,459,1
ktnP3,0,430,87,155,2
ktnP3,0,430,208,225,2
ktnP3,0,430,502,367,1
ktnP3,0,430,503,81,1
ktnP3,0,391,23,31,0
ktnP3,0,391,72,154,2
ktnP3,0,391,73,86,2
ktnP3,0,391,397,33,0
ktnP3,0,399,9,320,0
ktnP3,0,399,272,35,0
ktnP3,0,399,273,72,1
ktnP3,0,399,297,24,0
ktnP3,0,399,341,48,2
ktnP3,0,399,342,362,1
ktnP3,0,399,450,321,2
ktnP3,0,431,6,73,0
ktnP3,0,431,25,230,2
ktnP3,0,431,26,44,1
ktnP3,0,51,8,5,0
ktnP3,0,51,52,324,1
ktnP3,0,51,455,60,1
ktnP3,0,51,461,373,0
ktnP3,0,51,463,403,2
ktnP3,0,51,470,10,2
ktnP3,0,418,83,269,0
ktnP3,0,418,87,155,0
ktnP3,0,418,430,148,2
ktnP3,0,62,9,320,1
ktnP3,0,62,74,336,1
ktnP3,0,62,294,332,2
ktnP3,0,62,297,24,1
ktnP3,0,62,308,232,0
ktnP3,0,62,344,166,2
ktnP3,0,294,9,320,2
ktnP3,0,294,62,396,0
ktnP3,0,294,278,247,1
ktnP3,0,294,296,304,2
ktnP3,0,294,308,232,0
ktnP3,0,64,68,130,0
ktnP3,0,64,106,124,1
ktnP3,0,64,107,108,1
ktnP3,0,64,116,131,2
ktnP3,0,64,122,242,2
ktnP3,0,64,123,283,0
ktnP3,0,26,17,51,2
ktnP3,0,26,25,230,0
ktnP3,0,26,455,60,0
ktnP3,0,26,470,10,0
ktnP3,0,125,27,136,2
ktnP3,0,125,68,130,2
ktnP3,0,125,108,555,1
ktnP3,0,125,116,131,1
ktnP3,0,125,136,246,0
ktnP3,0,453,8,5,1
ktnP3,0,453,80,16,2
ktnP3,0,453,99,156,0
ktnP3,0,453,182,2,1
ktnP3,0,453,236,537,0
ktnP3,0,453,461,373,2
ktnP3,0,53,11,582,2
ktnP3,0,53,45,574,0
ktnP3,0,53,72,154,2
ktnP3,0,53,190,190,0
ktnP3,0,101,69,235,2
ktnP3,0,101,150,196,0
ktnP3,0,101,228,353,1
ktnP3,0,101,235,420,0
ktnP3,0,101,284,32,2
ktnP3,0,101,411,192,0
ktnP3,0,484,206,213,0
ktnP3,0,484,215,277,0
ktnP3,0,484,216,188,2
ktnP3,0,484,239,110,1
ktnP3,0,484,460,41,2
ktnP3,0,455,17,51,2
ktnP3,0,455,26,44,0
ktnP3,0,455,28,508,1
ktnP3,0,455,51,12,1
ktnP3,0,455,52,324,1
ktnP3,0,455,470,10,2
ktnP3,0,321,141,352,1
ktnP3,0,321,148,382,2
ktnP3,0,321,213,350,1
ktnP3,0,321,269,381,1
ktnP3,0,321,319,144,1
ktnP3,0,321,367,145,2
ktnP3,0,321,402,160,0
ktnP3,0,216,215,277,2
ktnP3,0,216,235,420,0
ktnP3,0,216,239,110,1
ktnP3,0,216,411,192,2
ktnP3,0,216,466,416,0
ktnP3,0,216,484,220,1
ktnP3,0,106,61,170,2
ktnP3,0,106,64,204,0
ktnP3,0,106,97,61,2
ktnP3,0,106,105,106,1
ktnP3,0,106,107,108,0
ktnP3,0,106,122,242,0
ktnP3,0,106,130,280,0
ktnP3,0,106,310,100,1
ktnP3,0,106,449,121,1
ktnP3,0,128,126,432,0
ktnP3,0,128,127,215,2
ktnP3,0,128,163,292,0
ktnP3,0,128,219,355,0
ktnP3,0,128,504,357,2
ktnP3,0,182,6,73,2
ktnP3,0,182,8,5,1
ktnP3,0,182,25,230,1
ktnP3,0,182,60,218,0
ktnP3,0,182,80,16,0
ktnP3,0,182,453,540,2
ktnP3,0,149,148,382,2
ktnP3,0,149,163,292,1
ktnP3,0,149,170,176,0
ktnP3,0,149,219,355,1
ktnP3,0,149,326,426,2
ktnP3,0,35,6,73,2
ktnP3,0,35,60,218,0
ktnP3,0,264,94,270,1
ktnP3,0,264,249,82,2
ktnP3,0,264,272,35,0
ktnP3,0,264,278,247,0
ktnP3,0,264,340,17,0
ktnP3,0,264,341,48,2
ktnP3,0,169,30,133,2
ktnP3,0,169,32,118,1
ktnP3,0,169,132,254,0
ktnP3,0,169,652,512,2
ktnP3,0,249,94,270,2
ktnP3,0,249,124,371,1
ktnP3,0,249,248,4,0
ktnP3,0,249,264,354,0
ktnP3,0,249,340,17,0
ktnP3,0,249,503,81,2
ktnP3,0,85,54,80,1
ktnP3,0,85,304,23,0
ktnP3,0,85,347,70,2
ktnP3,0,85,573,552,2
ktnP3,0,85,598,36,0
ktnP3,0,180,189,293,2
ktnP3,0,180,201,226,0
ktnP3,0,180,372,202,1
ktnP3,0,180,373,513,1
ktnP3,0,180,439,201,2
ktnP3,0,180,467,249,0
ktnP3,0,122,64,204,2
ktnP3,0,122,106,124,1
ktnP3,0,122,123,283,0
ktnP3,0,122,130,280,2
ktnP3,0,122,612,323,0
ktnP3,0,122,613,346,0
ktnP3,0,470,8,5,2
ktnP3,0,470,25,230,0
ktnP3,0,470,26,44,0
ktnP3,0,470,51,12,1
ktnP3,0,470,455,60,2
ktnP3,0,121,296,304,0
ktnP3,0,121,308,232,2
ktnP3,0,121,446,233,0
ktnP3,0,121,447,429,0
ktnP3,0,121,483,326,2
ktnP3,0,372,172,476,0
ktnP3,0,372,180,306,2
ktnP3,0,372,189,293,0
ktnP3,0,372,279,169,2
ktnP3,0,372,329,427,0
ktnP3,0,372,373,513,1
ktnP3,0,285,283,393,0
ktnP3,0,285,293,255,0
ktnP3,0,285,429,6,2
ktnP3,0,285,444,214,2
ktnP3,0,285,483,326,1
ktnP3,0,105,88,15,2
ktnP3,0,105,106,124,0
ktnP3,0,105,138,78,1
ktnP3,0,105,310,100,0
ktnP3,0,105,366,120,1
ktnP3,0,105,449,121,2
ktnP3,0,342,176,406,2
ktnP3,0,342,177,272,1
ktnP3,0,342,183,112,1
ktnP3,0,342,273,72,2
ktnP3,0,342,341,48,0
ktnP3,0,342,399,84,0
ktnP3,0,72,16,243,0
ktnP3,0,72,23,31,0
ktnP3,0,72,45,574,0
ktnP3,0,72,53,284,2
ktnP3,0,72,391,404,2
ktnP3,0,168,206,213,1
ktnP3,0,168,313,264,1
ktnP3,0,168,394,384,1
ktnP3,0,613,122,242,0
ktnP3,0,613,130,280,0
ktnP3,0,613,158,414,2
ktnP3,0,613,207,158,0
ktnP3,0,613,263,168,0
ktnP3,0,613,269,381,1
ktnP3,0,613,317,499,0
ktnP3,0,613,612,323,2
ktnP3,0,60,6,73,0
ktnP3,0,60,80,16,0
ktnP3,0,60,88,15,0
ktnP3,0,60,138,78,2
ktnP3,0,60,182,2,0
ktnP3,0,200,178,424,1
ktnP3,0,200,218,440,0
ktnP3,0,200,390,301,0
ktnP3,0,200,435,206,1
ktnP3,0,200,527,128,0
ktnP3,0,200,636,28,2
ktnP3,0,4,239,110,2
ktnP3,0,4,284,32,0
ktnP3,0,4,396,576,1
ktnP3,0,4,411,192,0
ktnP3,0,4,427,394,2
ktnP3,0,4,460,41,1
ktnP3,0,344,62,396,2
ktnP3,0,344,74,336,1
ktnP3,0,344,308,232,0
ktnP3,0,344,598,36,1
ktnP3,0,176,177,272,1
ktnP3,0,176,241,253,2
ktnP3,0,176,341,48,0
ktnP3,0,176,342,362,2
ktnP3,0,176,555,248,1
ktnP3,0,444,260,310,0
ktnP3,0,444,261,335,2
ktnP3,0,444,262,402,1
ktnP3,0,444,283,393,0
ktnP3,0,444,285,298,2
ktnP3,0,444,446,233,1
ktnP3,0,444,483,326,1
ktnP3,0,280,54,80,2
ktnP3,0,280,273,72,2
ktnP3,0,280,345,302,1
ktnP3,0,280,347,70,0
ktnP3,0,280,450,321,0
ktnP3,0,260,243,276,2
ktnP3,0,260,255,76,1
ktnP3,0,260,261,335,1
ktnP3,0,260,271,281,0
ktnP3,0,260,283,393,2
ktnP3,0,260,440,187,0
ktnP3,0,260,444,214,1
ktnP3,0,136,27,136,1
ktnP3,0,136,68,130,0
ktnP3,0,136,123,283,0
ktnP3,0,136,125,556,2
ktnP3,0,136,141,352,2
ktnP3,0,136,163,292,1
ktnP3,0,136,213,350,0
ktnP3,0,94,124,371,1
ktnP3,0,94,241,253,2
ktnP3,0,94,249,82,2
ktnP3,0,94,264,354,0
ktnP3,0,94,341,48,0
ktnP3,0,94,628,460,1
ktnP3,0,435,170,176,0
ktnP3,0,435,171,181,2
ktnP3,0,435,178,424,0
ktnP3,0,435,179,372,1
ktnP3,0,435,200,134,0
ktnP3,0,435,464,152,1
ktnP3,0,5,7,55,2
ktnP3,0,5,39,359,2
ktnP3,0,5,218,440,1
ktnP3,0,5,240,259,0
ktnP3,0,5,243,276,0
ktnP3,0,5,255,76,0
ktnP3,0,276,15,557,1
ktnP3,0,276,108,555,2
ktnP3,0,276,109,69,2
ktnP3,0,276,505,492,0
ktnP3,0,276,653,450,1
ktnP3,0,207,59,200,2
ktnP3,0,207,130,280,1
ktnP3,0,207,205,240,0
ktnP3,0,207,263,168,2
ktnP3,0,207,528,580,0
ktnP3,0,207,613,346,1
ktnP3,0,45,15,557,2
ktnP3,0,45,16,243,1
ktnP3,0,45,53,284,1
ktnP3,0,45,72,154,1
ktnP3,0,45,190,190,2
ktnP3,0,45,463,403,0
ktnP3,0,45,653,450,0
ktnP3,0,45,654,451,0
ktnP3,0,190,11,582,1
ktnP3,0,190,45,574,2
ktnP3,0,190,52,324,1
ktnP3,0,190,53,284,1
ktnP3,0,190,463,403,2
ktnP3,0,373,180,306,0
ktnP3,0,373,279,169,0
ktnP3,0,373,372,202,0
ktnP3,0,373,439,201,2
ktnP3,0,373,652,512,2
ktnP3,0,314,139,146,1
ktnP3,0,314,205,240,1
ktnP3,0,314,313,264,2
ktnP3,0,314,363,581,0
ktnP3,0,314,394,384,0
ktnP3,0,314,396,576,0
ktnP3,0,314,528,580,2
ktnP3,0,450,273,72,1
ktnP3,0,450,280,54,1
ktnP3,0,450,297,24,0
ktnP3,0,450,304,23,2
ktnP3,0,450,347,70,1
ktnP3,0,450,399,84,2
ktnP3,0,187,196,224,1
ktnP3,0,187,284,32,0
ktnP3,0,187,298,441,2
ktnP3,0,187,317,499,0
ktnP3,0,187,365,303,2
ktnP3,0,187,428,405,1
ktnP3,0,187,486,395,0
ktnP3,0,503,87,155,2
ktnP3,0,503,124,371,1
ktnP3,0,503,248,4,0
ktnP3,0,503,249,82,2
ktnP3,0,503,430,148,1
ktnP3,0,503,502,367,1
ktnP3,0,6,25,230,1
ktnP3,0,6,60,218,0
ktnP3,0,6,182,2,2
ktnP3,0,223,279,169,1
ktnP3,0,223,328,398,0
ktnP3,0,223,329,427,2
ktnP3,0,223,504,357,2
ktnP3,0,460,4,390,1
ktnP3,0,460,206,213,0
ktnP3,0,460,239,110,1
ktnP3,0,460,394,384,0
ktnP3,0,460,396,576,2
ktnP3,0,460,484,220,2
ktnP3,0,236,89,566,1
ktnP3,0,236,99,156,2
ktnP3,0,236,453,540,0
ktnP3,0,236,461,373,0
ktnP3,0,236,653,450,1
ktnP3,0,236,654,451,1
ktnP3,0,271,243,276,1
ktnP3,0,271,260,310,1
ktnP3,0,271,268,309,0
ktnP3,0,271,440,187,2
ktnP3,0,271,490,66,2
ktnP3,0,271,624,322,0
ktnP3,0,298,187,401,0
ktnP3,0,298,196,224,2
ktnP3,0,298,228,353,2
ktnP3,0,298,284,32,0
ktnP3,0,298,479,356,1
ktnP3,0,109,15,557,1
ktnP3,0,109,16,243,1
ktnP3,0,109,46,96,0
ktnP3,0,109,71,177,0
ktnP3,0,109,126,432,0
ktnP3,0,109,276,558,1
ktnP3,0,109,302,71,2
ktnP3,0,109,505,492,2
ktnP3,0,363,263,168,2
ktnP3,0,363,314,577,1
ktnP3,0,363,317,499,0
ktnP3,0,363,396,576,2
ktnP3,0,363,427,394,0
ktnP3,0,363,528,580,1
ktnP3,0,215,206,213,2
ktnP3,0,215,216,188,1
ktnP3,0,215,401,408,2
ktnP3,0,215,466,416,1
ktnP3,0,215,484,220,1
ktnP3,0,206,168,410,1
ktnP3,0,206,215,277,0
ktnP3,0,206,394,384,1
ktnP3,0,206,401,408,0
ktnP3,0,206,460,41,1
ktnP3,0,206,484,220,2
ktnP3,0,206,615,183,0
ktnP3,0,206,616,532,0
ktnP3,0,461,8,5,1
ktnP3,0,461,51,12,1
ktnP3,0,461,236,537,0
ktnP3,0,461,453,540,2
ktnP3,0,461,463,403,2
ktnP3,0,461,654,451,0
ktnP3,0,447,121,330,0
ktnP3,0,447,248,4,0
ktnP3,0,447,278,247,1
ktnP3,0,447,296,304,2
ktnP3,0,447,340,17,2
ktnP3,0,447,446,233,0
ktnP3,0,269,158,414,0
ktnP3,0,269,213,350,2
ktnP3,0,269,319,144,2
ktnP3,0,269,321,572,1
ktnP3,0,269,612,323,0
ktnP3,0,269,613,346,0
ktnP3,0,241,94,270,2
ktnP3,0,241,176,406,0
ktnP3,0,241,341,48,0
ktnP3,0,241,555,248,0
ktnP3,0,241,556,378,2
ktnP3,0,241,628,460,1
ktnP3,0,17,26,44,0
ktnP3,0,17,28,508,1
ktnP3,0,17,455,60,2
ktnP3,0,108,27,136,0
ktnP3,0,108,89,566,1
ktnP3,0,108,116,131,0
ktnP3,0,108,125,556,0
ktnP3,0,108,276,558,2
ktnP3,0,108,505,492,0
ktnP3,0,108,506,90,2
ktnP3,0,108,653,450,1
ktnP3,0,87,83,269,0
ktnP3,0,87,164,278,2
ktnP3,0,87,248,4,1
ktnP3,0,87,430,148,2
ktnP3,0,87,503,81,1
ktnP3,1,356,207,520,2
ktnP3,1,356,224,369,1
ktnP3,1,356,251,358,0
ktnP3,1,356,259,405,0
ktnP3,1,356,353,310,2
ktnP3,1,356,359,486,0
ktnP3,1,356,441,441,1
ktnP3,1,398,181,400,2
ktnP3,1,398,355,370,1
ktnP3,1,398,357,556,1
ktnP3,1,398,372,424,0
ktnP3,1,398,389,557,1
ktnP3,1,398,426,528,1
ktnP3,1,398,427,386,2
ktnP3,1,398,476,330,0
ktnP3,1,235,251,358,0
ktnP3,1,235,322,586,2
ktnP3,1,235,348,484,1
ktnP3,1,235,351,302,2
ktnP3,1,235,353,310,0
ktnP3,1,214,135,371,1
ktnP3,1,214,227,539,2
ktnP3,1,214,299,346,2
ktnP3,1,214,335,610,0
ktnP3,1,214,393,461,1
ktnP3,1,426,176,408,1
ktnP3,1,426,178,393,1
ktnP3,1,426,181,400,2
ktnP3,1,426,355,370,0
ktnP3,1,426,386,403,2
ktnP3,1,426,398,448,0
ktnP3,1,181,176,408,1
ktnP3,1,181,205,425,1
ktnP3,1,181,206,473,1
ktnP3,1,181,372,424,2
ktnP3,1,181,398,448,0
ktnP3,1,181,426,528,2
ktnP3,1,132,215,590,1
ktnP3,1,132,292,686,0
ktnP3,1,132,430,562,2
ktnP3,1,293,62,445,0
ktnP3,1,293,163,511,0
ktnP3,1,293,202,350,1
ktnP3,1,293,226,664,2
ktnP3,1,293,234,470,1
ktnP3,1,293,306,531,1
ktnP3,1,293,476,330,0
ktnP3,1,140,366,418,0
ktnP3,1,140,411,627,0
ktnP3,1,160,43,494,1
ktnP3,1,160,145,489,1
ktnP3,1,160,176,408,0
ktnP3,1,160,198,423,1
ktnP3,1,160,421,491,0
ktnP3,1,160,431,413,2
ktnP3,1,160,571,392,0
ktnP3,1,160,573,553,2
ktnP3,1,207,40,456,2
ktnP3,1,207,128,459,0
ktnP3,1,207,224,369,1
ktnP3,1,207,300,328,2
ktnP3,1,207,356,320,1
ktnP3,1,207,359,486,1
ktnP3,1,571,160,496,0
ktnP3,1,571,352,378,1
ktnP3,1,571,382,402,1
ktnP3,1,571,421,491,2
ktnP3,1,571,572,488,2
ktnP3,1,571,573,553,0
ktnP3,1,300,46,299,0
ktnP3,1,300,128,459,2
ktnP3,1,300,207,520,1
ktnP3,1,300,301,529,0
ktnP3,1,300,359,486,2
ktnP3,1,300,440,526,0
ktnP3,1,40,43,494,2
ktnP3,1,40,128,459,0
ktnP3,1,40,198,423,1
ktnP3,1,40,207,520,0
ktnP3,1,40,224,369,2
ktnP3,1,303,144,485,0
ktnP3,1,303,401,492,1
ktnP3,1,303,405,430,0
ktnP3,1,303,414,483,2
ktnP3,1,303,433,355,2
ktnP3,1,303,499,434,1
ktnP3,1,372,152,427,2
ktnP3,1,372,163,511,0
ktnP3,1,372,181,400,2
ktnP3,1,372,206,473,1
ktnP3,1,372,398,448,0
ktnP3,1,372,476,330,0
ktnP3,1,371,199,442,1
ktnP3,1,371,228,458,0
ktnP3,1,371,367,481,2
ktnP3,1,371,459,465,2
ktnP3,1,226,62,445,0
ktnP3,1,226,228,458,2
ktnP3,1,226,249,536,2
ktnP3,1,226,293,464,0
ktnP3,1,226,306,531,0
ktnP3,1,226,459,465,1
ktnP3,1,176,160,496,1
ktnP3,1,176,178,393,2
ktnP3,1,176,181,400,0
ktnP3,1,176,205,425,0
ktnP3,1,176,421,491,1
ktnP3,1,176,424,367,2
ktnP3,1,176,426,528,0
ktnP3,1,176,431,413,1
ktnP3,1,283,130,398,2
ktnP3,1,283,141,508,0
ktnP3,1,283,204,659,1
ktnP3,1,283,242,318,1
ktnP3,1,283,323,362,2
ktnP3,1,283,350,377,0
ktnP3,1,67,46,299,2
ktnP3,1,67,76,522,0
ktnP3,1,67,259,405,1
ktnP3,1,67,276,524,2
ktnP3,1,67,359,486,1
ktnP3,1,390,41,345,1
ktnP3,1,390,110,561,1
ktnP3,1,390,212,387,0
ktnP3,1,390,221,453,2
ktnP3,1,390,394,412,0
ktnP3,1,233,4,633,0
ktnP3,1,233,227,539,1
ktnP3,1,233,326,674,2
ktnP3,1,233,402,609,2
ktnP3,1,417,66,542,2
ktnP3,1,417,251,358,1
ktnP3,1,417,259,405,2
ktnP3,1,417,276,524,0
ktnP3,1,281,66,542,0
ktnP3,1,281,143,533,2
ktnP3,1,281,276,524,2
ktnP3,1,281,310,420,1
ktnP3,1,278,155,390,0
ktnP3,1,278,335,610,1
ktnP3,1,278,342,364,2
ktnP3,1,278,402,609,1
ktnP3,1,278,411,627,0
ktnP3,1,329,169,454,0
ktnP3,1,329,216,417,1
ktnP3,1,329,252,363,1
ktnP3,1,329,296,474,2
ktnP3,1,329,357,556,1
ktnP3,1,329,389,557,2
ktnP3,1,329,427,386,0
ktnP3,1,276,66,542,2
ktnP3,1,276,67,568,0
ktnP3,1,276,76,522,0
ktnP3,1,276,259,405,0
ktnP3,1,276,281,564,1
ktnP3,1,276,299,346,2
ktnP3,1,276,310,420,1
ktnP3,1,276,417,468,0
ktnP3,1,365,301,529,2
ktnP3,1,357,252,363,1
ktnP3,1,357,329,372,1
ktnP3,1,357,355,370,2
ktnP3,1,357,389,557,2
ktnP3,1,357,398,448,0
ktnP3,1,357,430,562,1
ktnP3,1,394,32,375,0
ktnP3,1,394,117,570,2
ktnP3,1,394,212,387,0
ktnP3,1,394,221,453,0
ktnP3,1,394,390,548,0
ktnP3,1,394,395,429,2
ktnP3,1,394,499,434,1
ktnP3,1,52,47,507,1
ktnP3,1,52,134,380,1
ktnP3,1,52,205,425,2
ktnP3,1,52,206,473,0
ktnP3,1,52,301,529,1
ktnP3,1,141,130,398,1
ktnP3,1,141,246,684,0
ktnP3,1,141,283,344,1
ktnP3,1,141,350,377,1
ktnP3,1,141,352,378,2
ktnP3,1,427,169,454,0
ktnP3,1,427,202,350,0
