plant,time point,cell,clustering coefficient,information centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,current flow betweenness centrality.1,harmonic centrality.1,abs graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,current flow betweenness centrality.2,harmonic centrality.2,abs graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,weighted node degree.3,clustering coefficient.3,information centrality.3,eigenvector centrality.3,page rank.3,katz centrality.3,harmonic centrality.3,abs graph density on 2 neighborhood.3,avg path length on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
p3 FM6 flower 1,2,14073,0.6666666666666666,0.002949816482709,0.0018290808522019,0.0429926900312043,64.14512709512752,0.275,0.7893190171109571,0.1258124694391141,0.2958148059752168,7.878321936942618e-05,5.963955813877423e-06,0.0018474921328295,0.0429926900312043,0.0278777535115658,2405.206241347764,0.275,0.0622610636853969,0.0240755326548895,0.665384097131723,0.0255420820251363,0.0006842059604904,0.0003647103245591,0.0009673095151702,0.0429926900312043,0.009360672333808,314.914367764827,0.275,0.4658902030606812,0.2784759820383281,0.6594997068937115,0.156423559193488,0.0004278899216754,3.0591138972466674e-06,0.0021277400220938,0.0429926900312043,501.7416290118147,0.275,0.2528619539465249,0.1043381793705205
p3 FM6 flower 1,2,14076,0.4,0.0033666020175622,0.0025582014363762,0.0522607710684824,67.17268287268308,0.2456140350877193,0.8364589402257862,0.1782666343761784,0.173427887516865,8.700393337060581e-05,0.0024602182149308,0.0025219448706249,0.0522607710684824,0.0481747631872786,2477.979795182798,0.2456140350877193,0.065144314159402,0.0236008845286873,1.730781227277472,0.0145364261915766,0.0009410176791169,2.98689782287088e-07,0.0019924791535857,0.0522607710684824,0.0414225309083188,306.01179746766104,0.2456140350877193,0.5346494230046291,0.2089620753604016,0.9157321594728974,0.0982849218515318,0.0004776469813107,0.008192623355954,0.0026914557924529,0.0522607710684824,541.4182506513982,0.2456140350877193,0.29681682615318,0.1121120735265893
p3 FM6 flower 1,2,14077,0.2857142857142857,0.0037453989092623,0.0032954708311913,0.0637621841549657,73.69884282384288,0.1866666666666666,0.5756535836204321,0.1722520929411372,0.0926913813293206,9.030905299294976e-05,0.0002432302545304,0.0025552312565987,0.0637621841549657,0.0716372018979771,3027.6913859528,0.1866666666666666,0.0612540264769543,0.0151092547023836,2.3323423899494684,0.0094108425601582,0.0010691720964767,1.2760702483728758e-05,0.0027628906822149,0.0637621841549657,0.091670437524734,319.01316348064387,0.1866666666666666,0.5844252583764212,0.1749144592103025,0.8308954786144227,0.0544892427041129,0.0004881987206372,0.0005091206571386,0.0026493722787666,0.0637621841549657,676.2259387534614,0.1866666666666666,0.2777279639731684,0.0671348151982872
p3 FM6 flower 1,2,14079,0.3333333333333333,0.0036685968932465,0.0028987654294847,0.0595160543236658,72.89332611832619,0.1866666666666666,0.5406680096349883,0.1578537647388868,0.1107862759708782,8.90036547257863e-05,5.232330860787066e-05,0.0023377066739603,0.0595160543236658,0.0675811673348112,2963.387453715136,0.1866666666666666,0.0618127414260352,0.0142948132808884,2.1532226008378026,0.0115468754519375,0.0010587306548293,0.0002448852605235,0.0022509780155457,0.0595160543236658,0.0875217345560125,325.3640378960755,0.1866666666666666,0.5990781907242063,0.1639689112907015,0.7953156219768601,0.0628043863691424,0.0004824945361133,0.0001192818011835,0.0025640573808398,0.0595160543236658,679.2647595801297,0.1866666666666666,0.2753886675430916,0.062103848150094
p3 FM6 flower 1,2,14086,0.5,0.0030040254411431,0.0018354499604592,0.0428433645079995,66.69539904539928,0.2549019607843137,0.835415561228409,0.1311883511514929,0.2160169443427821,8.066470638195643e-05,7.2995693366834464e-06,0.0019378125846087,0.0428433645079995,0.0357427898437891,2466.875396427396,0.2549019607843137,0.0614022620282408,0.0238019550766137,0.9755235279817616,0.0277888091067826,0.0007913516729471,0.0004286321252652,0.001146316514876,0.0428433645079995,0.018158742270644,315.95601905929027,0.2549019607843137,0.4906635794788699,0.2571129449282402,0.5651672038690194,0.0989039773681946,0.000415409324395,9.724664970228933e-06,0.0019123969676791,0.0428433645079995,544.8741371303156,0.2549019607843137,0.2497529776268459,0.103635447202885
p3 FM6 flower 1,2,14094,0.3333333333333333,0.0035299988119297,0.0029435485799687,0.0570045788215675,68.71152736152766,0.2368421052631578,0.7987726225235405,0.2056307406681433,0.1387374224687249,9.008855468501912e-05,0.0009392004782273,0.0029406383578135,0.0570045788215675,0.0614819736606998,2624.0965221466945,0.2368421052631578,0.0605739748673394,0.0209662371835447,2.862554535340434,0.0125934212863943,0.0010052268471842,2.3921180142271474e-06,0.0031790779517071,0.0570045788215675,0.0627439269271858,302.59815169805194,0.2368421052631578,0.5443586227904682,0.2364077051375732,0.8544740764690943,0.0729807661777472,0.0004789547808735,0.0023815133234462,0.0026360732233554,0.0570045788215675,597.887286033255,0.2368421052631578,0.272978713081572,0.0962764319629007
p3 FM6 flower 1,2,14097,0.4,0.0033899373485027,0.002560029536222,0.0522791719511067,67.48593906093933,0.2456140350877193,0.7554825104784726,0.1796004028088343,0.1631583670270544,8.719265635680972e-05,0.0001752572645751,0.00263727701046,0.0522791719511067,0.0532686984415209,2618.6772006135743,0.2456140350877193,0.0581847977055123,0.020226128197253,3.6160405465359937,0.0165772419199748,0.0010291506744694,9.07581136636128e-05,0.003428023226556,0.0522791719511067,0.0603013042531646,318.2312466080168,0.2456140350877193,0.522622043085681,0.2122870577279313,0.8048756636924774,0.0886002908824263,0.0004653150525962,0.0003439026888449,0.0025734188315633,0.0522791719511067,583.4196564754611,0.2456140350877193,0.2608085187269171,0.0916676817717424
p3 FM6 flower 1,2,14098,0.5,0.0032824608329207,0.0021562436085513,0.0497447679953149,68.52820235320259,0.2238095238095238,0.7430102559254661,0.1482717533343345,0.2018877696945394,8.502625973023571e-05,0.0024049576287484,0.002128129281476,0.0497447679953149,0.0458821042170192,2561.999967675481,0.2238095238095238,0.0626835307143672,0.0209857082075845,1.215009520972815,0.0184112019992059,0.000888042583566,1.0520161966020945e-07,0.0014984006374063,0.0497447679953149,0.0361994474456736,303.6705097764404,0.2238095238095238,0.5421960543346558,0.2116102892602449,0.6826690678618438,0.1110406965841704,0.0004539375407824,0.0062717695763604,0.0020694381092942,0.0497447679953149,566.939137724915,0.2238095238095238,0.2896101145204768,0.0945609677282102
p3 FM6 flower 1,2,14105,0.4,0.00334911654065,0.0025505007997655,0.0524272114995615,65.11763514263558,0.231578947368421,0.7466579650120216,0.1727805796054003,0.1572562756588333,8.618710376836455e-05,0.000886711047672,0.0025071927179552,0.0524272114995615,0.0512127318314842,2486.935717672852,0.231578947368421,0.063135725819622,0.0210408070780399,1.8541895504941253,0.013274665474481,0.0009630760854705,1.597084675028198e-05,0.0018808708416115,0.0524272114995615,0.0526955728356433,299.82610077011475,0.231578947368421,0.5352534266357964,0.2024766702774957,0.7779661706104803,0.0873721858718648,0.0004595968591028,0.001752042521897,0.0024301137612317,0.0524272114995615,537.9236044818235,0.231578947368421,0.2983666487147839,0.0893617710001497
p3 FM6 flower 1,2,14106,0.3333333333333333,0.0034558136770458,0.0029450369098257,0.0557733394265071,66.0038184038188,0.2514619883040935,0.8686594885380232,0.2200863692433516,0.1480897594477859,8.993299009147223e-05,0.0022959119892525,0.0030617286991287,0.0557733394265071,0.0601022016713838,2388.693507332278,0.2514619883040935,0.0659772886185867,0.0259120267318734,4.830446098501968,0.0145228173084498,0.00104198049565,2.081758663681065e-06,0.0043511314209383,0.0557733394265071,0.0751401405287675,301.9441041554181,0.2514619883040935,0.5390255455134729,0.235112914325873,0.9505728995387308,0.0780839995293624,0.0004794598815231,0.0052873124930153,0.0028410839971269,0.0557733394265071,538.0236221555367,0.2514619883040935,0.2904213287430955,0.1074610164947629
p3 FM6 flower 1,2,14107,0.4,0.0033684209852666,0.0025347492015067,0.0534118641012642,66.5707237207241,0.2077922077922077,0.6497415607837196,0.1517212600414146,0.1463530872557131,8.475317270725951e-05,0.0003575297121033,0.0022140936161088,0.0534118641012642,0.0519357105401912,2660.295150155304,0.2077922077922077,0.0655828659034369,0.0184253131112663,1.5652409761001342,0.0165256896979967,0.0009257599125712,9.463561694679888e-05,0.0015840547229765,0.0534118641012642,0.0448716253705628,329.79827147435685,0.2077922077922077,0.5762506175999647,0.1625744412909075,0.758182374859248,0.082512066300031,0.0004606549253913,0.0007689284395101,0.0023557275298119,0.0534118641012642,534.3450929821279,0.2077922077922077,0.3106261899921739,0.0850666076848065
p3 FM6 flower 1,2,14285,0.4,0.0034234840428733,0.0025496974096825,0.0529388920639548,69.37175602175625,0.2368421052631578,0.7247331038038078,0.2109897210500529,0.1922540452031189,9.098653048522076e-05,1.2867778032202724e-05,0.0028502485206386,0.0529388920639548,0.0628589437379273,2498.832691057091,0.2368421052631578,0.0696264276024645,0.0220712199162146,2.025793210643896,0.015740850323012,0.0009721633280242,9.500763754361402e-05,0.0023714182461934,0.0529388920639548,0.0547066589272916,290.37677640395486,0.2368421052631578,0.5346822738231828,0.1852158725698726,0.8430365491613518,0.092891328463788,0.000471278799823,1.0258801035362116e-05,0.0026224773908489,0.0529388920639548,588.1382477760251,0.2368421052631578,0.2918625484902836,0.0945909891810842
p3 FM6 flower 1,2,14287,0.4,0.0034483642659822,0.0025484910333891,0.0532824465077771,70.66471861471867,0.2368421052631578,0.8180236380687932,0.1540464572072049,0.1512309178117821,8.610458734310979e-05,4.424930330531027e-05,0.002270268989426,0.0532824465077771,0.0510413455398333,2799.5719483468856,0.2368421052631578,0.0589468732463348,0.0211349639886723,1.4258819588086398,0.0127551219238618,0.0009285033710952,4.933822967387062e-06,0.0018545144773753,0.0532824465077771,0.0435491279551263,322.2687356431915,0.2368421052631578,0.5299482946531379,0.226017486635526,0.7239574853715678,0.0817075433697245,0.0004607905281331,7.433533477061758e-05,0.0023577283830276,0.0532824465077771,614.6372634759181,0.2368421052631578,0.2526681114856021,0.0923525743636271
p3 FM6 flower 1,2,14289,0.6666666666666666,0.0030172583917504,0.0018136154714525,0.0439271174364213,66.04417526917554,0.2647058823529412,0.8021443187558124,0.1146145506342089,0.257233620211779,7.807945059047529e-05,0.0001439506618453,0.0017770356381707,0.0439271174364213,0.0291487420102595,2639.146438420849,0.2647058823529412,0.056735231394522,0.0214953590918047,0.6942251204291858,0.0198047750398846,0.000715961113492,3.212409524795651e-07,0.0011012514987886,0.0439271174364213,0.0148895298570193,314.0193343165383,0.2647058823529412,0.4968097801963781,0.1990340811285764,0.6070590385322139,0.1473004245651407,0.0004252824264906,0.0002312106452964,0.0020114505056837,0.0439271174364213,554.3534504268348,0.2647058823529412,0.2399508577944136,0.1030411207114566
p3 FM6 flower 1,2,14290,0.3333333333333333,0.0035950834274446,0.0029294666959626,0.0590670443469756,71.94864857364864,0.1899999999999999,0.6041193866262001,0.2106877154991387,0.1428383919153654,9.24470093968618e-05,0.0006699407337481,0.0028619556209541,0.0590670443469756,0.0722617108966622,2822.073771607858,0.1899999999999999,0.0705628025885625,0.0178476640548892,2.4862706246263806,0.0142566377587603,0.0010537866752385,9.60440913653469e-07,0.0029047220830385,0.0590670443469756,0.0786235608253668,301.954045518992,0.1899999999999999,0.5992461362383759,0.1575559236751892,0.9109712119830052,0.0708548260480804,0.0004884146325256,0.0009217428017065,0.0027564218001653,0.0590670443469756,640.287661108376,0.1899999999999999,0.3001174094622125,0.0767925998784495
p3 FM6 flower 1,2,14305,0.3333333333333333,0.0034981908669611,0.0029769997319718,0.0561212256215928,69.94370351870369,0.231578947368421,0.7252935144448197,0.2337737743371213,0.1554121317872697,9.153048371787512e-05,1.113329854981136e-05,0.0031963022769018,0.0561212256215928,0.0673050998531667,2618.7752751388016,0.231578947368421,0.0650383303588371,0.02059605981616,3.606581920801532,0.014254430099309,0.0010364196535013,0.001944857318967,0.0036317791380183,0.0561212256215928,0.0699427518836562,298.2964828136661,0.231578947368421,0.5125667160871276,0.18732821581383,0.908591267354346,0.0746247325173958,0.0004749423620539,1.146439405928238e-05,0.0028639112714342,0.0561212256215928,610.4406835122066,0.231578947368421,0.2700821090185689,0.0923163811516802
p3 FM6 flower 1,2,14316,0.6666666666666666,0.0030741454350076,0.0017947473871898,0.0449431513932809,66.17548840048873,0.2339181286549707,0.7993177110375697,0.106795900907252,0.2391514220141849,7.76788351781089e-05,0.0003014186800491,0.0016959594503977,0.0449431513932809,0.0322068945162455,2603.012196503438,0.2339181286549707,0.0548405277404983,0.0203838717894003,0.700505397814154,0.018259985597969,0.0007379026341427,1.4048043407622631e-06,0.0010188875566342,0.0449431513932809,0.0220508198709344,317.811093867937,0.2339181286549707,0.4986548881691237,0.1867535916514458,0.593718087413872,0.1455494148420827,0.0004330653676451,0.0009031912572102,0.0019436718422362,0.0449431513932809,541.0512491932418,0.2339181286549707,0.2566582958232455,0.0979467037407582
p3 FM6 flower 1,2,14326,0.3333333333333333,0.0035922582395127,0.0029264743386307,0.0580870393141942,70.18369130869144,0.2121212121212121,0.6982564432706725,0.1723996606418229,0.120597105684553,8.8522312068943e-05,0.0002145769717757,0.002571406245797,0.0580870393141942,0.0614332775129306,2845.008195011528,0.2121212121212121,0.0588413751342895,0.0173936263460524,3.7576129489784855,0.013189088523578,0.0010449044876272,4.478730433962768e-05,0.0036416092172413,0.0580870393141942,0.0738805978726066,314.1099984177363,0.2121212121212121,0.5568271778560688,0.1766759236605956,0.8373772336342297,0.0694768194104506,0.0004794158494578,0.0005411713814028,0.0026615207847974,0.0580870393141942,637.1246343104464,0.2121212121212121,0.2621061172802564,0.0851868398889566
p3 FM6 flower 1,2,14328,0.2857142857142857,0.003721399088898,0.0032955738125209,0.0636947685870737,73.28140470640479,0.1899999999999999,0.6046283269001251,0.2026933011124801,0.1074130886111432,9.268156162337188e-05,0.0013418343115517,0.0028243046382579,0.0636947685870737,0.0765232487205014,2912.5524913749264,0.1899999999999999,0.0654645670553516,0.0166065446313567,3.594986183463223,0.0112062151002317,0.0011035905989416,7.945236151234028e-07,0.0038092842166412,0.0636947685870737,0.1050217086833108,314.71611164180854,0.1899999999999999,0.5928470111402182,0.1671803713314344,1.01945390946966,0.0617261576218926,0.0005035302234744,0.003095426207335,0.0030243637773225,0.0636947685870737,647.0967815844865,0.1899999999999999,0.292789378758132,0.0733532706607754
p3 FM6 flower 1,2,14335,0.5,0.0032945130643676,0.0021666603391405,0.0491601590811974,68.01405538905568,0.2263157894736842,0.7113011081726258,0.1370569269940288,0.1895582199093616,8.323151856533969e-05,5.934518368789911e-05,0.002089488529809,0.0491601590811974,0.0447134304302421,2656.569245493145,0.2263157894736842,0.0559926907100931,0.0180979839749476,1.2935361702642258,0.0197733673559431,0.0009042065916834,0.0002519918620052,0.0013296540934272,0.0491601590811974,0.035293678626796,322.2513511102588,0.2263157894736842,0.5180238555537615,0.1861436783097119,0.7273336616068243,0.1074375370723607,0.0004583272663921,0.000155673283052,0.0023669303123732,0.0491601590811974,562.3544655109804,0.2263157894736842,0.2538575333136337,0.083238160359847
p3 FM6 flower 1,2,14341,0.4,0.00329619095066,0.0025748764952818,0.0515355288984997,64.25016927516975,0.261437908496732,0.8274213524915927,0.2295467315605427,0.1957159407216137,8.886325667047913e-05,0.000129115448155,0.0030917572344186,0.0515355288984997,0.0556203378969719,2331.300420562956,0.261437908496732,0.0606626130535,0.0238048028692139,2.491397202132992,0.0166881684472275,0.0009606587587817,0.0002722186143411,0.0025801698874053,0.0515355288984997,0.0431809540995257,284.9208060402515,0.261437908496732,0.5266580625575785,0.2220934524687967,0.84356322569574,0.0941804138322313,0.0004580382359226,0.0002008856753152,0.0025878490274578,0.0515355288984997,528.1392573772458,0.261437908496732,0.2768067536976264,0.1049630496483404
p3 FM6 flower 1,2,14342,0.5,0.0031378348507204,0.0022041594932523,0.0467633162961412,62.77351537351591,0.2916666666666667,1.0008307810573187,0.1383402208585336,0.2101346393118933,8.06484397638759e-05,5.123270048936695e-05,0.0020221509174672,0.0467633162961412,0.0312172582334061,2506.437696396309,0.2916666666666667,0.0561188770798426,0.0285113918922739,0.9805911101543736,0.0190921383301598,0.0007722385417504,0.0001646848222463,0.0012011850692542,0.0467633162961412,0.0127878871654194,325.4654518744849,0.2916666666666667,0.4709605375818089,0.271782889189467,0.7126544215619829,0.111364936094642,0.0004391000727702,0.0001112166787655,0.0022798206850942,0.0467633162961412,511.1834312806925,0.2916666666666667,0.2457537004153246,0.1174600481180587
p3 FM6 flower 1,2,16086,0.3333333333333333,0.0035056040116719,0.0029300887644753,0.0567854011235014,67.2665001665004,0.2238095238095238,0.7437871132826714,0.1609048605030452,0.1194062691588135,8.640841295461906e-05,0.0002024406814406,0.0023500371853579,0.0567854011235014,0.0536298532203703,2724.2320535428216,0.2238095238095238,0.0640137585216709,0.0211348892016281,1.79916395249955,0.0109103499933761,0.0009648260787142,0.0001285910766544,0.0019059993569003,0.0567854011235014,0.0508930321844338,333.32169374774514,0.2238095238095238,0.5321789930073572,0.1802736616210057,0.8236665170318561,0.0688830295052758,0.0004733180413277,0.0004643153658062,0.0025910668305927,0.0567854011235014,567.2441506740879,0.2238095238095238,0.2975532052639886,0.0922318383890882
p3 FM6 flower 2,0,43724,0.5,0.0042422880660958,0.0028592119534942,0.0546717107800469,54.72788600288635,0.2549019607843137,0.8794580930655481,0.1429343924401475,0.2895395326211224,0.0001022680535228,0.0110913121221356,0.0030011004993563,0.0546717107800469,0.0425821147724944,2269.1464099963214,0.2549019607843137,0.0587170797234316,0.0236178923592725,1.3721344516418663,0.0194331460617031,0.0011069633665386,8.496133743383469e-06,0.0020400442637144,0.0546717107800469,0.0355984450230033,277.1797642134484,0.2549019607843137,0.4720113552417445,0.1967384221638993,0.6891624083513057,0.0697133913291343,0.0005646127724573,0.0001523314411677,0.0031023213909639,0.0546717107800469,466.30897913709896,0.2549019607843137,0.2554656477436535,0.0981085272216788
p3 FM6 flower 2,0,43766,0.4,0.0043803256370781,0.0033791907264555,0.0590796001351837,54.66271228771264,0.2794117647058823,0.9546177525282964,0.153595565276601,0.2139273462967827,0.0001015300265688,0.0010180837794463,0.0033836518323121,0.0590796001351837,0.0476153569866615,2495.3794293099377,0.2794117647058823,0.0502476374157863,0.0230651506321168,1.3317764385964783,0.0141114837228538,0.0010579281146138,0.0003036519310521,0.0025926493877634,0.0590796001351837,0.0306398946424229,286.5758449662089,0.2794117647058823,0.4700840190615332,0.2508160758046658,0.7305989789994332,0.0538140307149484,0.0005707182123342,5.4926494310812245e-06,0.0033161866593193,0.0590796001351837,483.310822342092,0.2794117647058823,0.2306569221651387,0.106997586881238
p3 FM6 flower 2,0,43768,0.6666666666666666,0.004028021469855,0.0023488272212162,0.0512272282144779,55.64618159618187,0.2549019607843137,0.8124530671820145,0.1006424540783267,0.3307493132743749,9.357190906660124e-05,0.0008560856278903,0.0023827864046081,0.0512272282144779,0.0344083716476629,2584.934250833177,0.2549019607843137,0.0500432092337158,0.0184461784085086,0.6436936780041189,0.0220714726068538,0.000870467838488,6.840348309346397e-06,0.0014510807172193,0.0512272282144779,0.0182471216578084,294.9077300060075,0.2549019607843137,0.4549228429104324,0.2007590474739187,0.5537878962592298,0.0916888907237865,0.0005349745772123,4.9716372297923445e-06,0.0025673931896816,0.0512272282144779,483.7242678069335,0.2549019607843137,0.2320617085986682,0.0928323130186856
p3 FM6 flower 2,0,43774,0.4,0.0045176954561582,0.0033385009414569,0.060782996068503,55.98624986125017,0.231578947368421,0.7162096602432018,0.1415768356178381,0.1967737897688603,0.0001036971173817,0.0025857477686735,0.0030698276891218,0.060782996068503,0.0529988799118018,2487.5371649797485,0.231578947368421,0.0588325796443802,0.0187387330053142,1.4092030639347664,0.0145196797591155,0.0011272665028868,1.712658141265438e-05,0.0023995086612342,0.060782996068503,0.041262128334442,290.78081341285395,0.231578947368421,0.497498947405549,0.1916109978827889,0.6913432655275467,0.0505858357059418,0.0005795066500729,1.543540482996683e-05,0.003152523166457,0.060782996068503,508.23203253995297,0.231578947368421,0.2685255731171975,0.0819494749817992
p3 FM6 flower 2,0,43775,0.4,0.0044371087369945,0.0033606580263611,0.0594704158410848,55.18313908313942,0.261437908496732,0.8455276801334684,0.1530433379918494,0.2066884886857366,0.0001032170808041,0.0021895259674775,0.0033313548122067,0.0594704158410848,0.0506800306065809,2418.874160753021,0.261437908496732,0.0545531637655066,0.0215708795440926,1.7504614324749488,0.0144221600417868,0.0011116615266814,3.391780099072209e-05,0.0031867577203806,0.0594704158410848,0.0389045392381382,286.6751237898819,0.261437908496732,0.4689784292373049,0.2321624509820365,0.7026692955956235,0.0523570049400316,0.000571565318783,1.3653834426093432e-05,0.0032309846377719,0.0594704158410848,489.2870232825081,0.261437908496732,0.248948182087332,0.0967646168790252
p3 FM6 flower 2,0,43780,0.4,0.0045807008599475,0.0033102558916122,0.0622391569821296,59.019874569874816,0.2164502164502164,0.6654517749284373,0.1454088922557535,0.1984358937777045,0.0001033401884607,0.0012572078439673,0.0034576949470808,0.0622391569821296,0.0620127156420277,2802.0058945915166,0.2164502164502164,0.0522677821921329,0.0150655066621434,3.180210374952143,0.0171822525990669,0.0012953044420859,1.9284806420301352e-05,0.0047924389336148,0.0622391569821296,0.0821888269914668,298.4674259931028,0.2164502164502164,0.4906505941522366,0.1690949306268287,0.7108966105243039,0.0515159008774513,0.0005858838680122,2.2061839896238483e-05,0.003250264962025,0.0622391569821296,538.193482917781,0.2164502164502164,0.2583846384436963,0.0720116568339497
p3 FM6 flower 2,0,43790,0.5,0.0042459637684932,0.0028658618297986,0.0543128438348287,55.24256854256886,0.2720588235294117,0.935989445459026,0.1463573704506466,0.3087378926394323,0.0001030474146793,0.0112278623048546,0.0030292526373626,0.0543128438348287,0.0413588373534767,2253.38294188524,0.2720588235294117,0.0600426261898321,0.027134386025738,1.0157029124087558,0.0190870995183965,0.0010021208639765,5.843723618185019e-07,0.0018444138821774,0.0543128438348287,0.0212807536210806,286.39292082002123,0.2720588235294117,0.4818820734573019,0.2391042308599376,0.7080879346226424,0.0727030526384961,0.000570441586007,0.0001388761080335,0.0031527430481345,0.0543128438348287,485.1565238560067,0.2720588235294117,0.2564324012944934,0.1089346580658184
p3 FM6 flower 2,0,43797,0.3333333333333333,0.0048324605787734,0.0037864625028869,0.0674897302787086,60.25456487956513,0.1920289855072464,0.586972499536031,0.1827301185367012,0.1830633165158826,0.0001131009550409,0.0602785108324618,0.0035692989396441,0.0674897302787086,0.0853708003262168,2540.467829458938,0.1920289855072464,0.0683423495729459,0.0168157636647244,2.403316575694073,0.0136161327284792,0.0012995471126286,1.381935958684423e-05,0.0034431883591858,0.0674897302787086,0.0963232984845925,270.1907735974376,0.1920289855072464,0.5886310259027696,0.1388322193053278,0.8629465856210523,0.0441961943093197,0.0006285735204899,0.0016391289323056,0.0036038529136586,0.0674897302787086,548.7213546237664,0.1920289855072464,0.2967559916765534,0.0728788927285414
p3 FM6 flower 2,0,43845,0.2857142857142857,0.0048893856072106,0.0043190012454371,0.0717121018932946,59.49567654567679,0.2164502164502164,0.7097510499128342,0.1992111846233317,0.1528793809015411,0.000112170204269,0.0017728717666493,0.0041607871354288,0.0717121018932946,0.0855884302747051,2653.425987246524,0.2164502164502164,0.0577287885026385,0.0178892872472361,3.644732247895466,0.0119617048289481,0.0013441858979055,0.0002081150939097,0.0055211291474196,0.0717121018932946,0.109580280748511,287.93683622335936,0.2164502164502164,0.5200191478763956,0.1975173069799008,0.943343115617692,0.039676428932354,0.0006269314905646,6.859964946645488e-06,0.0040571663146934,0.0717121018932946,553.6601319226636,0.2164502164502164,0.2645694588713554,0.0839790301085531
p3 FM6 flower 2,0,43853,0.3333333333333333,0.004640927187202,0.0038506211354612,0.0646796712504725,56.60101010101037,0.2368421052631578,0.7682504068878627,0.1728424893859365,0.1784852990016159,0.0001073523286539,0.0057356608387368,0.0036529968626454,0.0646796712504725,0.0622112856424517,2487.725366819184,0.2368421052631578,0.0585691419585744,0.0200088638086032,2.414794811855814,0.0132578302967396,0.001228712150865,5.623473918065348e-05,0.003609132269195,0.0646796712504725,0.0623231649152407,291.7559227185886,0.2368421052631578,0.4841261507397054,0.1936918940799508,0.773434398292602,0.043202639193845,0.0005930771411678,5.359386725287342e-05,0.0034974579030486,0.0646796712504725,512.9277396378359,0.2368421052631578,0.2606917794476787,0.0924445135597583
p3 FM6 flower 2,0,43856,0.3333333333333333,0.0046718996830809,0.0038423477951673,0.0648311211320271,57.77097069597093,0.2368421052631578,0.7682504068878617,0.1733163245486817,0.1716958808537597,0.0001077936346436,0.0093016907533333,0.0037293334852405,0.0648311211320271,0.0677189753978987,2570.7002822599943,0.2368421052631578,0.0572786754234723,0.0200521606634779,5.607252287077048,0.0160884216336439,0.0012517925050515,6.360959353588236e-05,0.0062746664236719,0.0648311211320271,0.0696618183621761,292.2861683128746,0.2368421052631578,0.4875351508674634,0.1730315551737079,0.7699816955744967,0.0427700854819466,0.0005956860432335,0.0001293570860597,0.0034464457846393,0.0648311211320271,514.7074014439552,0.2368421052631578,0.2572914895980381,0.0941522974380116
p3 FM6 flower 2,0,43860,0.3333333333333333,0.0047611911290495,0.0038195193716878,0.0659206819734003,59.9916666666669,0.2238095238095238,0.7518762184156357,0.2067078017354882,0.1974706637649632,0.0001128775868531,0.0081594604636911,0.0042656890565893,0.0659206819734003,0.0806634041183218,2505.973742946633,0.2238095238095238,0.0621783178840286,0.019499505406019,3.177647494696789,0.0147013952042396,0.0013182116552845,6.44530083684898e-06,0.0047137538720719,0.0659206819734003,0.0944300517746551,282.63070574212753,0.2238095238095238,0.5101646118140951,0.2014785757608187,0.8462000531684346,0.0464404579926529,0.0006125651177294,7.078273720833527e-05,0.003736410105555,0.0659206819734003,552.1021770268917,0.2238095238095238,0.2672572376590618,0.0852921253002426
p3 FM6 flower 2,0,43861,0.4,0.0044238699986681,0.0033719722980441,0.0590198131059546,55.56810966810998,0.261437908496732,0.8515066486630414,0.1956282522006556,0.2554339348074276,0.000108241254976,0.0119946699259644,0.0039310793971689,0.0590198131059546,0.0559256431084167,2217.257014078152,0.261437908496732,0.0594692296089331,0.0231170471065148,4.996512965882438,0.0202508446069923,0.0012821573938239,8.711489682069233e-06,0.0062653895851349,0.0590198131059546,0.0667523198312878,277.15412299096243,0.261437908496732,0.491372083430525,0.2341965814294417,0.8057835200310591,0.0559572438164408,0.0005867792171183,0.0001194896111241,0.0035756504347578,0.0590198131059546,486.2428142648933,0.261437908496732,0.2539127588190655,0.0979377251292269
p3 FM6 flower 2,0,43865,0.4,0.0045537574518321,0.0033343753830958,0.0602992573455182,58.48892496392518,0.2456140350877193,0.7487415695886275,0.1821884785741405,0.2378549747465637,0.0001093944132602,0.0166165557861412,0.0037638608134687,0.0602992573455182,0.065602460396745,2383.904635030134,0.2456140350877193,0.0591578745158632,0.0196911297067036,2.521987002040888,0.0172377656117471,0.0012608398736233,2.166972374693601e-06,0.0039689362541643,0.0602992573455182,0.0712647892828396,279.3020077406099,0.2456140350877193,0.5065240631355302,0.213845838219904,0.8049913453006615,0.0553244644715177,0.0005973899669032,0.0002709823304983,0.0035324638396665,0.0602992573455182,532.7622339055907,0.2456140350877193,0.2619911647600151,0.0825863374065749
