plant,time point,dividing parent cell,parent neighbor,mapped daughter,label
p3 FM6 flower 1,2,14018,13913,14828,0
p3 FM6 flower 1,2,14018,14375,16010,2
p3 FM6 flower 1,2,14018,14388,15419,0
p3 FM6 flower 1,2,14018,14390,15384,0
p3 FM6 flower 1,2,14018,14435,14776,2
p3 FM6 flower 1,2,14493,14084,16090,0
p3 FM6 flower 1,2,14493,14313,15710,2
p3 FM6 flower 1,2,14416,14134,15930,0
p3 FM6 flower 1,2,14416,14400,15932,0
p3 FM6 flower 1,2,14416,14415,15958,2
p3 FM6 flower 1,2,14416,14417,15962,2
p3 FM6 flower 1,2,14123,14410,15414,0
p3 FM6 flower 1,2,14123,14411,15032,0
p3 FM6 flower 1,2,14123,14534,15030,0
p3 FM6 flower 1,2,14123,14535,15322,2
p3 FM6 flower 1,2,14276,14056,14636,1
p3 FM6 flower 1,2,14276,14057,15822,2
p3 FM6 flower 1,2,14276,14071,15683,2
p3 FM6 flower 1,2,14276,14297,15684,0
p3 FM6 flower 1,2,14276,14365,15662,0
p3 FM6 flower 1,2,14276,14446,15824,1
p3 FM6 flower 1,2,13860,14056,14636,1
p3 FM6 flower 1,2,13860,14057,15822,2
p3 FM6 flower 1,2,13860,14370,16000,0
p3 FM6 flower 1,2,13860,14372,15818,0
p3 FM6 flower 1,2,13860,14379,14620,2
p3 FM6 flower 1,2,13860,14380,15548,1
p3 FM6 flower 1,2,14421,14417,15962,1
p3 FM6 flower 1,2,14421,14418,15472,1
p3 FM6 flower 1,2,14485,13882,15530,1
p3 FM6 flower 1,2,14485,13932,15672,0
p3 FM6 flower 1,2,14485,14028,15607,2
p3 FM6 flower 1,2,14485,14338,15278,1
p3 FM6 flower 1,2,14485,14484,15987,1
p3 FM6 flower 1,2,14485,14486,15608,2
p3 FM6 flower 1,2,14485,14487,15120,0
p3 FM6 flower 1,2,13970,13976,15230,0
p3 FM6 flower 1,2,13970,14071,15683,0
p3 FM6 flower 1,2,13970,14084,16090,2
p3 FM6 flower 1,2,13970,14445,15830,0
p3 FM6 flower 1,2,13970,14548,15248,2
p3 FM6 flower 1,2,14268,13861,15872,1
p3 FM6 flower 1,2,14268,13862,15074,2
p3 FM6 flower 1,2,14268,13947,15620,1
p3 FM6 flower 1,2,14268,14044,15988,1
p3 FM6 flower 1,2,14268,14283,15650,2
p3 FM6 flower 1,2,14268,14285,15666,0
p3 FM6 flower 1,2,16090,14247,15936,2
p3 FM6 flower 1,2,16090,14350,15947,0
p3 FM6 flower 1,2,16090,14398,15933,0
p3 FM6 flower 1,2,16090,16087,16110,1
p3 FM6 flower 1,2,16090,16089,16112,2
p3 FM6 flower 1,2,14353,13876,15856,0
p3 FM6 flower 1,2,14353,13988,15785,1
p3 FM6 flower 1,2,14353,14100,15968,1
p3 FM6 flower 1,2,14353,14207,15864,2
p3 FM6 flower 1,2,14353,14351,15863,0
p3 FM6 flower 1,2,14353,14352,15855,2
p3 FM6 flower 1,2,14353,14401,15959,1
p3 FM6 flower 1,2,13850,13901,15361,1
p3 FM6 flower 1,2,13850,13908,14792,1
p3 FM6 flower 1,2,13850,14180,15434,2
p3 FM6 flower 1,2,13850,14188,15445,0
p3 FM6 flower 1,2,13850,14199,15507,0
p3 FM6 flower 1,2,13850,14206,15488,0
p3 FM6 flower 1,2,13850,14478,14785,1
p3 FM6 flower 1,2,13850,14479,15402,2
p3 FM6 flower 1,2,14386,14265,15617,0
p3 FM6 flower 1,2,14386,14385,15518,2
p3 FM6 flower 1,2,14375,13913,14828,2
p3 FM6 flower 1,2,14375,14018,16018,1
p3 FM6 flower 1,2,14375,14184,14902,2
p3 FM6 flower 1,2,14375,14374,15466,0
p3 FM6 flower 1,2,14375,14376,15465,0
p3 FM6 flower 1,2,14264,13925,15712,0
p3 FM6 flower 1,2,14264,13945,15752,2
p3 FM6 flower 1,2,14264,14221,15678,0
p3 FM6 flower 1,2,14264,14222,15716,0
p3 FM6 flower 1,2,14264,14261,15298,2
p3 FM6 flower 1,2,14264,14307,14530,1
p3 FM6 flower 1,2,14180,13850,14858,1
p3 FM6 flower 1,2,14180,13851,15422,0
p3 FM6 flower 1,2,14180,13908,14792,2
p3 FM6 flower 1,2,14180,14199,15507,2
p3 FM6 flower 1,2,14180,14200,15536,0
p3 FM6 flower 1,2,14257,13930,15240,2
p3 FM6 flower 1,2,14257,14061,15400,1
p3 FM6 flower 1,2,14257,14258,15297,0
p3 FM6 flower 1,2,14257,14279,15480,2
p3 FM6 flower 1,2,14257,14504,15746,1
p3 FM6 flower 1,2,14372,13860,15026,1
p3 FM6 flower 1,2,14372,13934,16004,0
p3 FM6 flower 1,2,14372,14370,16000,2
p3 FM6 flower 1,2,14372,14371,15816,0
p3 FM6 flower 1,2,14372,14373,16038,0
p3 FM6 flower 1,2,14372,14377,14958,2
p3 FM6 flower 1,2,14372,14379,14620,1
p3 FM6 flower 1,2,14479,13850,14858,2
p3 FM6 flower 1,2,14479,14170,15386,2
p3 FM6 flower 1,2,14479,14179,15444,0
p3 FM6 flower 1,2,14479,14188,15445,0
p3 FM6 flower 1,2,14479,14478,14785,1
p3 FM6 flower 1,2,13882,13914,15497,0
p3 FM6 flower 1,2,13882,14174,14791,1
p3 FM6 flower 1,2,13882,14482,15496,2
p3 FM6 flower 1,2,13882,14484,15987,1
p3 FM6 flower 1,2,13882,14485,15986,1
p3 FM6 flower 1,2,13882,14486,15608,2
p3 FM6 flower 1,2,14226,14031,15810,2
p3 FM6 flower 1,2,14226,14217,16040,1
p3 FM6 flower 1,2,14226,14218,16023,0
p3 FM6 flower 1,2,14226,14227,15553,0
p3 FM6 flower 1,2,14226,14237,15875,1
p3 FM6 flower 1,2,14226,14244,15990,2
p3 FM6 flower 1,2,14354,13866,16094,2
p3 FM6 flower 1,2,14354,14355,16096,2
p3 FM6 flower 1,2,14328,13889,15768,0
p3 FM6 flower 1,2,14328,14077,15720,1
p3 FM6 flower 1,2,14328,14094,15782,0
p3 FM6 flower 1,2,14328,14098,14754,0
p3 FM6 flower 1,2,14328,14290,15696,1
p3 FM6 flower 1,2,14328,14299,15899,1
p3 FM6 flower 1,2,14328,14316,15755,2
p3 FM6 flower 1,2,14328,14317,15244,2
p3 FM6 flower 1,2,13872,13879,15461,1
p3 FM6 flower 1,2,13872,13889,15768,0
p3 FM6 flower 1,2,13872,13991,15852,2
p3 FM6 flower 1,2,13872,14076,15406,2
p3 FM6 flower 1,2,13872,14098,14754,0
p3 FM6 flower 1,2,13872,14273,15011,1
p3 FM6 flower 1,2,13872,14544,15438,1
p3 FM6 flower 1,2,14417,14134,15930,0
p3 FM6 flower 1,2,14417,14416,15442,2
p3 FM6 flower 1,2,14417,14418,15472,2
p3 FM6 flower 1,2,14417,14425,15920,0
p3 FM6 flower 1,2,14084,13970,15218,2
p3 FM6 flower 1,2,14084,14095,15254,1
p3 FM6 flower 1,2,14084,14313,15710,2
p3 FM6 flower 1,2,14084,14445,15830,0
p3 FM6 flower 1,2,14084,14448,15829,0
p3 FM6 flower 1,2,14084,14548,15248,1
p3 FM6 flower 1,2,14535,14123,15698,1
p3 FM6 flower 1,2,14535,14534,15030,2
p3 FM6 flower 1,2,14535,14536,16088,2
p3 FM6 flower 1,2,14134,14350,15947,0
p3 FM6 flower 1,2,14134,14398,15933,2
p3 FM6 flower 1,2,14134,14400,15932,0
p3 FM6 flower 1,2,14134,14416,15442,2
p3 FM6 flower 1,2,14134,14417,15962,1
p3 FM6 flower 1,2,14134,14425,15920,1
p3 FM6 flower 1,2,14251,13942,15998,1
p3 FM6 flower 1,2,14251,14035,15797,2
p3 FM6 flower 1,2,14251,14038,15992,1
p3 FM6 flower 1,2,14251,14053,16032,2
p3 FM6 flower 1,2,14251,14246,15888,0
p3 FM6 flower 1,2,14342,13871,15779,0
p3 FM6 flower 1,2,14342,13972,15364,2
p3 FM6 flower 1,2,14342,14341,14576,2
p3 FM6 flower 1,2,14342,14483,15398,1
p3 FM6 flower 1,2,14342,16086,14851,0
p3 FM6 flower 1,2,14094,13886,15313,1
p3 FM6 flower 1,2,14094,14066,15370,2
p3 FM6 flower 1,2,14094,14076,15406,0
p3 FM6 flower 1,2,14094,14098,14754,0
p3 FM6 flower 1,2,14094,14316,15755,2
p3 FM6 flower 1,2,14094,14326,15780,1
p3 FM6 flower 1,2,14094,14328,15722,0
p3 FM6 flower 1,2,14378,14184,14902,1
p3 FM6 flower 1,2,14378,14376,15465,1
p3 FM6 flower 1,2,14378,14377,14958,2
p3 FM6 flower 1,2,14378,14379,14620,0
p3 FM6 flower 1,2,14378,14381,14924,2
p3 FM6 flower 1,2,14378,14382,15453,1
p3 FM6 flower 1,2,14095,13992,15328,0
p3 FM6 flower 1,2,14095,14084,16090,1
p3 FM6 flower 1,2,14095,14548,15248,2
p3 FM6 flower 1,2,14095,14549,15763,0
p3 FM6 flower 1,2,14445,13970,15218,0
p3 FM6 flower 1,2,14445,14071,15683,2
p3 FM6 flower 1,2,14445,14084,16090,2
p3 FM6 flower 1,2,14445,14446,15824,1
p3 FM6 flower 1,2,14445,14448,15829,1
p3 FM6 flower 1,2,14410,14123,15698,1
p3 FM6 flower 1,2,14410,14307,14530,2
p3 FM6 flower 1,2,14410,14411,15032,2
p3 FM6 flower 1,2,14410,14488,15268,0
p3 FM6 flower 1,2,14410,14534,15030,1
p3 FM6 flower 1,2,14534,13958,14756,0
p3 FM6 flower 1,2,14534,14123,15698,1
p3 FM6 flower 1,2,14534,14261,15298,0
p3 FM6 flower 1,2,14534,14307,14530,2
p3 FM6 flower 1,2,14534,14410,15414,1
p3 FM6 flower 1,2,14534,14535,15322,2
p3 FM6 flower 1,2,14534,14536,16088,0
p3 FM6 flower 1,2,14159,13914,15497,2
p3 FM6 flower 1,2,14159,14127,15566,0
p3 FM6 flower 1,2,14159,14220,14660,2
p3 FM6 flower 1,2,14159,14221,15678,0
p3 FM6 flower 1,2,14159,14486,15608,1
p3 FM6 flower 1,2,14159,14487,15120,1
p3 FM6 flower 1,2,14244,14044,15988,1
p3 FM6 flower 1,2,14244,14045,15996,0
p3 FM6 flower 1,2,14244,14226,15018,1
p3 FM6 flower 1,2,14244,14227,15553,2
p3 FM6 flower 1,2,14244,14237,15875,1
p3 FM6 flower 1,2,14244,14250,15989,2
p3 FM6 flower 1,2,14544,13872,15338,0
p3 FM6 flower 1,2,14544,13991,15852,0
p3 FM6 flower 1,2,14544,14109,15944,2
p3 FM6 flower 1,2,14544,14273,15011,2
p3 FM6 flower 1,2,14544,14344,15848,1
p3 FM6 flower 1,2,14544,14543,15951,1
p3 FM6 flower 1,2,14127,13906,15612,0
p3 FM6 flower 1,2,14127,13914,15497,1
p3 FM6 flower 1,2,14127,13925,15712,0
p3 FM6 flower 1,2,14127,13974,15569,0
p3 FM6 flower 1,2,14127,14107,15460,2
p3 FM6 flower 1,2,14127,14159,15286,1
p3 FM6 flower 1,2,14127,14221,15678,2
p3 FM6 flower 1,2,14057,13860,15026,2
p3 FM6 flower 1,2,14057,14056,14636,1
p3 FM6 flower 1,2,14057,14276,15826,2
p3 FM6 flower 1,2,14057,14365,15662,0
p3 FM6 flower 1,2,14057,14369,15820,0
p3 FM6 flower 1,2,14057,14370,16000,0
p3 FM6 flower 1,2,14097,13871,15779,1
p3 FM6 flower 1,2,14097,13886,15313,0
p3 FM6 flower 1,2,14097,13990,15369,0
p3 FM6 flower 1,2,14097,14326,15780,0
p3 FM6 flower 1,2,14097,14335,14704,2
p3 FM6 flower 1,2,14097,16086,14851,2
p3 FM6 flower 1,2,14076,13872,15338,1
p3 FM6 flower 1,2,14076,13879,15461,2
p3 FM6 flower 1,2,14076,14066,15370,0
p3 FM6 flower 1,2,14076,14094,15782,0
p3 FM6 flower 1,2,14076,14098,14754,2
p3 FM6 flower 1,2,14076,14106,14859,0
p3 FM6 flower 1,2,14365,13963,15128,0
p3 FM6 flower 1,2,14365,14057,15822,1
p3 FM6 flower 1,2,14365,14276,15826,1
p3 FM6 flower 1,2,14365,14297,15684,2
p3 FM6 flower 1,2,14365,14304,15713,0
p3 FM6 flower 1,2,14365,14366,15636,2
p3 FM6 flower 1,2,14365,14369,15820,1
p3 FM6 flower 1,2,14219,14035,15797,0
p3 FM6 flower 1,2,14219,14038,15992,2
p3 FM6 flower 1,2,14219,14188,15445,2
p3 FM6 flower 1,2,14219,14205,15504,1
p3 FM6 flower 1,2,14219,14206,15488,0
p3 FM6 flower 1,2,14427,14399,15934,0
p3 FM6 flower 1,2,14427,14418,15472,0
p3 FM6 flower 1,2,14427,14426,15580,0
p3 FM6 flower 1,2,14427,14430,15761,2
p3 FM6 flower 1,2,14338,14002,15492,1
p3 FM6 flower 1,2,14338,14028,15607,0
p3 FM6 flower 1,2,14338,14104,15428,1
p3 FM6 flower 1,2,14338,14152,15560,2
p3 FM6 flower 1,2,14338,14172,15396,1
p3 FM6 flower 1,2,14338,14185,15288,0
p3 FM6 flower 1,2,14338,14484,15987,2
p3 FM6 flower 1,2,14338,14485,15986,0
p3 FM6 flower 1,2,16087,14247,15936,2
p3 FM6 flower 1,2,16087,14397,15938,1
p3 FM6 flower 1,2,16087,16088,16108,2
p3 FM6 flower 1,2,16087,16089,16112,0
p3 FM6 flower 1,2,16087,16090,16114,0
p3 FM6 flower 1,2,13873,13869,15256,0
p3 FM6 flower 1,2,13873,13876,15856,0
p3 FM6 flower 1,2,13873,13894,15304,2
p3 FM6 flower 1,2,13873,13988,15785,1
p3 FM6 flower 1,2,13873,13991,15852,0
p3 FM6 flower 1,2,13873,14352,15855,2
p3 FM6 flower 1,2,14385,14051,15596,0
p3 FM6 flower 1,2,14385,14265,15617,0
p3 FM6 flower 1,2,14385,14380,15548,2
p3 FM6 flower 1,2,14385,14381,14924,1
p3 FM6 flower 1,2,14385,14386,14602,2
p3 FM6 flower 1,2,14313,14084,16090,0
p3 FM6 flower 1,2,14313,14448,15829,2
p3 FM6 flower 1,2,13866,13865,15292,0
p3 FM6 flower 1,2,13866,14271,15670,2
p3 FM6 flower 1,2,13866,14354,15978,2
p3 FM6 flower 1,2,13851,13902,15379,1
p3 FM6 flower 1,2,13851,13908,14792,2
p3 FM6 flower 1,2,13851,13916,14830,2
p3 FM6 flower 1,2,13851,14180,15434,0
p3 FM6 flower 1,2,13851,14200,15536,0
p3 FM6 flower 1,2,13851,14480,15448,0
p3 FM6 flower 1,2,14221,13925,15712,2
p3 FM6 flower 1,2,14221,14127,15566,0
p3 FM6 flower 1,2,14221,14159,15286,0
p3 FM6 flower 1,2,14221,14220,14660,2
p3 FM6 flower 1,2,14221,14261,15298,1
p3 FM6 flower 1,2,14221,14264,15242,1
p3 FM6 flower 1,2,14186,14031,15810,0
p3 FM6 flower 1,2,14186,14168,15412,1
p3 FM6 flower 1,2,14186,14187,14904,2
p3 FM6 flower 1,2,14186,14195,16008,2
p3 FM6 flower 1,2,14186,14218,16023,0
p3 FM6 flower 1,2,14186,14389,15411,1
p3 FM6 flower 1,2,13942,13948,15622,2
p3 FM6 flower 1,2,13942,14038,15992,2
p3 FM6 flower 1,2,13942,14045,15996,1
p3 FM6 flower 1,2,13942,14053,16032,0
p3 FM6 flower 1,2,13942,14251,15994,0
p3 FM6 flower 1,2,13976,13970,15218,1
p3 FM6 flower 1,2,13976,13977,15736,2
p3 FM6 flower 1,2,13976,14071,15683,1
p3 FM6 flower 1,2,13976,14303,15196,2
p3 FM6 flower 1,2,13976,14304,15713,0
p3 FM6 flower 1,2,13976,14548,15248,1
p3 FM6 flower 1,2,13976,14549,15763,1
p3 FM6 flower 1,2,13901,13850,14858,0
p3 FM6 flower 1,2,13901,13898,15336,2
p3 FM6 flower 1,2,13901,13902,15379,1
p3 FM6 flower 1,2,13901,13908,14792,2
p3 FM6 flower 1,2,13901,14478,14785,0
p3 FM6 flower 1,2,14265,14051,15596,2
p3 FM6 flower 1,2,14265,14065,15660,1
p3 FM6 flower 1,2,14265,14385,15518,0
p3 FM6 flower 1,2,14265,14386,14602,2
p3 FM6 flower 1,2,14265,14391,15644,1
p3 FM6 flower 1,2,14265,14447,15646,1
p3 FM6 flower 1,2,14112,13995,15425,2
p3 FM6 flower 1,2,14112,14002,15492,0
p3 FM6 flower 1,2,14112,14152,15560,0
p3 FM6 flower 1,2,13995,13992,15328,2
p3 FM6 flower 1,2,13995,14002,15492,0
p3 FM6 flower 1,2,13995,14121,15360,0
p3 FM6 flower 1,2,13955,13948,15622,2
p3 FM6 flower 1,2,13955,14053,16032,1
p3 FM6 flower 1,2,13955,14077,15720,0
p3 FM6 flower 1,2,13955,14287,14680,0
p3 FM6 flower 1,2,13955,14289,15668,2
p3 FM6 flower 1,2,14227,14038,15992,2
p3 FM6 flower 1,2,14227,14045,15996,0
p3 FM6 flower 1,2,14227,14205,15504,1
p3 FM6 flower 1,2,14227,14218,16023,1
p3 FM6 flower 1,2,14227,14226,15018,2
p3 FM6 flower 1,2,14227,14244,15990,0
p3 FM6 flower 1,2,14478,13850,14858,2
p3 FM6 flower 1,2,14478,13898,15336,1
p3 FM6 flower 1,2,14478,13901,15361,1
p3 FM6 flower 1,2,14478,14170,15386,2
p3 FM6 flower 1,2,14478,14361,16016,1
p3 FM6 flower 1,2,14478,14479,15402,0
p3 FM6 flower 1,2,14258,13930,15240,1
p3 FM6 flower 1,2,14258,13932,15672,2
p3 FM6 flower 1,2,14258,13957,15266,0
p3 FM6 flower 1,2,14258,14242,15216,0
p3 FM6 flower 1,2,14258,14257,14794,1
p3 FM6 flower 1,2,14258,14279,15480,2
p3 FM6 flower 1,2,14216,14027,15454,1
p3 FM6 flower 1,2,14216,14204,14600,2
p3 FM6 flower 1,2,14216,14236,15549,0
p3 FM6 flower 1,2,14216,14371,15816,2
p3 FM6 flower 1,2,14216,14373,16038,1
p3 FM6 flower 1,2,14216,14374,15466,1
p3 FM6 flower 1,2,13979,13950,15776,1
p3 FM6 flower 1,2,13979,13956,15329,1
p3 FM6 flower 1,2,13979,13977,15736,2
p3 FM6 flower 1,2,13979,14085,14700,0
p3 FM6 flower 1,2,13979,14096,14712,2
p3 FM6 flower 1,2,13979,14314,15714,0
p3 FM6 flower 1,2,14304,13963,15128,0
p3 FM6 flower 1,2,14304,13976,15230,1
p3 FM6 flower 1,2,14304,13977,15736,1
p3 FM6 flower 1,2,14304,14297,15684,0
p3 FM6 flower 1,2,14304,14303,15196,2
p3 FM6 flower 1,2,14304,14314,15714,2
p3 FM6 flower 1,2,14304,14365,15662,0
p3 FM6 flower 1,2,14430,14247,15936,0
p3 FM6 flower 1,2,14430,14399,15934,0
p3 FM6 flower 1,2,14430,14427,16046,2
p3 FM6 flower 1,2,13974,13891,15840,0
p3 FM6 flower 1,2,13974,13906,15612,2
p3 FM6 flower 1,2,13974,13996,15503,2
p3 FM6 flower 1,2,13974,14105,15433,1
p3 FM6 flower 1,2,13974,14107,15460,1
p3 FM6 flower 1,2,13974,14127,15566,1
p3 FM6 flower 1,2,14036,14046,15640,0
p3 FM6 flower 1,2,14036,14230,15281,2
p3 FM6 flower 1,2,14036,14238,15588,2
p3 FM6 flower 1,2,14036,14481,15510,1
p3 FM6 flower 1,2,14230,13919,15457,1
p3 FM6 flower 1,2,14230,14036,15537,2
p3 FM6 flower 1,2,14230,14046,15640,0
p3 FM6 flower 1,2,14230,14047,15641,0
p3 FM6 flower 1,2,14230,14231,14960,2
p3 FM6 flower 1,2,14230,14480,15448,1
p3 FM6 flower 1,2,14230,14481,15510,1
p3 FM6 flower 1,2,14043,13857,15873,1
p3 FM6 flower 1,2,14043,13861,15872,2
p3 FM6 flower 1,2,14043,13934,16004,1
p3 FM6 flower 1,2,14043,13947,15620,0
p3 FM6 flower 1,2,14043,14236,15549,1
p3 FM6 flower 1,2,14043,14367,15637,0
p3 FM6 flower 1,2,14043,14368,15599,2
p3 FM6 flower 1,2,13939,14046,15640,0
p3 FM6 flower 1,2,13939,14228,15564,1
p3 FM6 flower 1,2,13939,14238,15588,2
p3 FM6 flower 1,2,13939,14246,15888,1
p3 FM6 flower 1,2,13914,13882,15530,1
p3 FM6 flower 1,2,13914,14107,15460,0
p3 FM6 flower 1,2,13914,14127,15566,0
p3 FM6 flower 1,2,13914,14159,15286,2
p3 FM6 flower 1,2,13914,14341,14576,0
p3 FM6 flower 1,2,13914,14482,15496,2
p3 FM6 flower 1,2,13914,14486,15608,1
p3 FM6 flower 1,2,14346,14058,15300,1
p3 FM6 flower 1,2,14346,14225,15845,2
p3 FM6 flower 1,2,14346,14344,15848,0
p3 FM6 flower 1,2,14346,14345,16002,0
p3 FM6 flower 1,2,14346,14406,16106,2
p3 FM6 flower 1,2,14346,14492,16098,0
p3 FM6 flower 1,2,14346,14505,16104,1
p3 FM6 flower 1,2,14367,13947,15620,0
p3 FM6 flower 1,2,14367,14043,15601,2
p3 FM6 flower 1,2,14367,14282,15663,0
p3 FM6 flower 1,2,14367,14366,15636,2
p3 FM6 flower 1,2,14367,14368,15599,1
p3 FM6 flower 1,2,14188,13850,14858,1
p3 FM6 flower 1,2,14188,14179,15444,2
p3 FM6 flower 1,2,14188,14205,15504,0
p3 FM6 flower 1,2,14188,14206,15488,2
p3 FM6 flower 1,2,14188,14219,15534,0
p3 FM6 flower 1,2,14188,14479,15402,1
p3 FM6 flower 1,2,14035,14038,15992,0
p3 FM6 flower 1,2,14035,14206,15488,1
p3 FM6 flower 1,2,14035,14219,15534,2
p3 FM6 flower 1,2,14035,14228,15564,1
p3 FM6 flower 1,2,14035,14246,15888,2
p3 FM6 flower 1,2,14035,14251,15994,0
p3 FM6 flower 1,2,14000,13982,15976,2
p3 FM6 flower 1,2,14000,14100,15968,0
p3 FM6 flower 1,2,14000,14419,15960,0
p3 FM6 flower 1,2,14408,14058,15300,0
p3 FM6 flower 1,2,14408,14092,15506,1
p3 FM6 flower 1,2,14408,14407,15859,2
p3 FM6 flower 1,2,14408,14409,15500,1
p3 FM6 flower 1,2,14408,14505,16104,2
p3 FM6 flower 1,2,14408,14506,16100,1
p3 FM6 flower 1,2,14398,14134,15930,0
p3 FM6 flower 1,2,14398,14247,15936,1
p3 FM6 flower 1,2,14398,14350,15947,2
p3 FM6 flower 1,2,14398,14399,15934,2
p3 FM6 flower 1,2,14398,14425,15920,0
p3 FM6 flower 1,2,14398,16090,16114,1
p3 FM6 flower 1,2,13966,14065,15660,0
p3 FM6 flower 1,2,13966,14313,15710,0
p3 FM6 flower 1,2,13966,14391,15644,2
p3 FM6 flower 1,2,13966,14448,15829,0
p3 FM6 flower 1,2,16086,13871,15779,0
p3 FM6 flower 1,2,16086,13990,15369,2
p3 FM6 flower 1,2,16086,14097,15310,0
p3 FM6 flower 1,2,16086,14105,15433,1
p3 FM6 flower 1,2,16086,14107,15460,1
p3 FM6 flower 1,2,16086,14341,14576,1
p3 FM6 flower 1,2,16086,14342,15366,2
p3 FM6 flower 1,2,14071,13970,15218,0
p3 FM6 flower 1,2,14071,13976,15230,0
p3 FM6 flower 1,2,14071,14276,15826,1
p3 FM6 flower 1,2,14071,14297,15684,2
p3 FM6 flower 1,2,14071,14303,15196,0
p3 FM6 flower 1,2,14071,14445,15830,2
p3 FM6 flower 1,2,14071,14446,15824,1
p3 FM6 flower 1,2,14273,13872,15338,0
p3 FM6 flower 1,2,14273,13879,15461,2
p3 FM6 flower 1,2,14273,14004,15540,1
p3 FM6 flower 1,2,14273,14343,15844,1
p3 FM6 flower 1,2,14273,14344,15848,1
p3 FM6 flower 1,2,14273,14544,15438,2
p3 FM6 flower 1,2,14199,13850,14858,1
p3 FM6 flower 1,2,14199,14180,15434,1
p3 FM6 flower 1,2,14199,14200,15536,2
p3 FM6 flower 1,2,14199,14206,15488,2
p3 FM6 flower 1,2,14199,14228,15564,0
p3 FM6 flower 1,2,14389,14151,16020,1
p3 FM6 flower 1,2,14389,14168,15412,2
p3 FM6 flower 1,2,14389,14186,15486,0
p3 FM6 flower 1,2,14389,14195,16008,0
p3 FM6 flower 1,2,14389,14204,14600,0
p3 FM6 flower 1,2,14389,14388,15419,2
p3 FM6 flower 1,2,14389,14390,15384,1
p3 FM6 flower 1,2,14339,14085,14700,1
p3 FM6 flower 1,2,14339,14096,14712,2
p3 FM6 flower 1,2,14339,14172,15396,0
p3 FM6 flower 1,2,14339,14174,14791,0
p3 FM6 flower 1,2,14484,13882,15530,2
p3 FM6 flower 1,2,14484,14172,15396,0
p3 FM6 flower 1,2,14484,14174,14791,0
p3 FM6 flower 1,2,14484,14338,15278,2
p3 FM6 flower 1,2,14484,14485,15986,1
p3 FM6 flower 1,2,14299,14290,15696,2
p3 FM6 flower 1,2,14299,14317,15244,0
p3 FM6 flower 1,2,14299,14318,15724,0
p3 FM6 flower 1,2,14299,14328,15722,0
p3 FM6 flower 1,2,14388,13913,14828,1
p3 FM6 flower 1,2,14388,14018,16018,1
p3 FM6 flower 1,2,14388,14027,15454,2
p3 FM6 flower 1,2,14388,14204,14600,0
p3 FM6 flower 1,2,14388,14389,15411,2
p3 FM6 flower 1,2,14388,14390,15384,1
p3 FM6 flower 2,0,43796,43793,43652,2
p3 FM6 flower 2,0,43796,43798,43685,1
p3 FM6 flower 2,0,43796,43891,43696,1
p3 FM6 flower 2,0,43796,44036,43252,0
p3 FM6 flower 2,0,43796,44043,43650,0
p3 FM6 flower 2,0,43796,44073,43661,2
p3 FM6 flower 2,0,43796,44081,43697,1
p3 FM6 flower 2,0,43918,43750,43401,2
p3 FM6 flower 2,0,43918,43898,43364,2
p3 FM6 flower 2,0,43918,43907,43310,0
p3 FM6 flower 2,0,43918,43917,43372,1
p3 FM6 flower 2,0,43918,43920,43394,0
p3 FM6 flower 2,0,43918,43940,43434,0
p3 FM6 flower 2,0,43766,43764,43093,0
p3 FM6 flower 2,0,43766,43775,43210,2
p3 FM6 flower 2,0,43766,43835,43478,0
p3 FM6 flower 2,0,43766,43974,43465,2
p3 FM6 flower 2,0,43766,43983,43521,1
p3 FM6 flower 2,0,43766,43996,43522,0
p3 FM6 flower 2,0,43881,43752,43345,1
p3 FM6 flower 2,0,43881,43868,43708,2
p3 FM6 flower 2,0,43881,43884,43271,2
p3 FM6 flower 2,0,43881,43941,43342,1
p3 FM6 flower 2,0,43881,44048,43254,0
p3 FM6 flower 2,0,43881,44049,43646,0
p3 FM6 flower 2,0,43881,44069,43668,0
p3 FM6 flower 2,0,43755,43744,43352,2
p3 FM6 flower 2,0,43755,43834,43706,2
p3 FM6 flower 2,0,43755,43888,43142,0
p3 FM6 flower 2,0,43755,43969,43462,1
p3 FM6 flower 2,0,43755,43988,43493,1
p3 FM6 flower 2,0,43826,43921,43359,0
p3 FM6 flower 2,0,43826,43953,43089,2
p3 FM6 flower 2,0,43826,43990,43464,1
p3 FM6 flower 2,0,43826,44011,43504,1
p3 FM6 flower 2,0,43826,44082,43686,0
p3 FM6 flower 2,0,44083,43769,43192,0
p3 FM6 flower 2,0,44083,43915,43337,0
p3 FM6 flower 2,0,44083,43923,43348,1
p3 FM6 flower 2,0,44083,44002,43198,1
p3 FM6 flower 2,0,44083,44084,43501,2
p3 FM6 flower 2,0,44003,43767,43094,0
p3 FM6 flower 2,0,44003,43842,43092,2
p3 FM6 flower 2,0,44003,43850,43535,1
p3 FM6 flower 2,0,44003,43967,43172,0
p3 FM6 flower 2,0,44003,44026,43211,2
p3 FM6 flower 2,0,44003,44046,43243,1
p3 FM6 flower 2,0,43782,43721,43558,1
p3 FM6 flower 2,0,43782,43773,43566,2
p3 FM6 flower 2,0,43782,43785,43225,1
p3 FM6 flower 2,0,43782,44027,43588,0
p3 FM6 flower 2,0,43782,44036,43252,2
p3 FM6 flower 2,0,43782,44043,43650,0
p3 FM6 flower 2,0,43855,43779,43105,2
p3 FM6 flower 2,0,43855,43784,43603,2
